timestamp,scenario,trial,knock_seen,knock_short,knock_valid,knock_deauth,replay_drop,bind_drop,session_timeout_drop,deauth_miss,unknown_user,key_mismatch,grace_key_used,knock_rate_drop,session_limit_drop,map_update_fail,protected_drop,protected_pass
1777996698,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996699,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996700,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996701,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996702,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996703,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996704,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996705,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996707,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996708,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996709,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996710,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996711,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996712,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996713,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996714,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996715,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996716,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996717,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996718,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996719,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996721,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996722,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996723,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112823,0
1777996724,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348115,0
1777996725,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576202,0
1777996726,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794265,0
1777996727,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007162,0
1777996728,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229176,0
1777996729,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460224,0
1777996730,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663342,0
1777996731,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878610,0
1777996732,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2094151,0
1777996734,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319753,0
1777996735,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551370,0
1777996736,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775928,0
1777996737,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994988,0
1777996738,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229165,0
1777996739,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3452221,0
1777996740,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650052,0
1777996741,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3854955,0
1777996742,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050850,0
1777996743,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268252,0
1777996744,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473722,0
1777996745,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4661115,0
1777996746,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4885299,0
1777996748,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5131027,0
1777996749,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5343069,0
1777996750,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5560478,0
1777996751,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5786509,0
1777996752,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5987946,0
1777996753,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6201296,0
1777996754,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6444436,0
1777996755,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6662251,0
1777996756,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6895059,0
1777996757,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7145759,0
1777996758,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7162574,0
1777996759,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7162574,0
1777996761,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7164130,0
1777996762,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7383290,0
1777996763,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7618741,0
1777996764,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7859775,0
1777996765,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8068093,0
1777996766,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8284192,0
1777996767,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8519463,0
1777996768,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8725342,0
1777996769,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8934990,0
1777996770,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9156321,0
1777996771,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9367302,0
1777996772,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9613013,0
1777996773,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9832401,0
1777996775,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10062640,0
1777996776,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10264565,0
1777996777,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10472219,0
1777996778,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10688888,0
1777996779,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10898072,0
1777996780,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11066986,0
1777996781,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11272706,0
1777996782,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11493690,0
1777996783,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11696411,0
1777996784,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11926603,0
1777996785,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12131335,0
1777996786,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12358784,0
1777996787,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12565684,0
1777996789,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12798153,0
1777996790,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13031480,0
1777996791,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13246425,0
1777996792,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13477267,0
1777996793,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13722078,0
1777996794,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13974012,0
1777996795,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14210609,0
1777996796,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14338374,0
1777996797,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14338374,0
1777996798,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14338374,0
1777996799,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14437279,0
1777996800,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14625925,0
1777996802,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14850507,0
1777996803,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15077335,0
1777996804,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15291708,0
1777996805,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15483512,0
1777996806,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15685043,0
1777996807,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15910697,0
1777996808,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16133305,0
1777996809,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16351364,0
1777996810,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16565086,0
1777996811,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16763961,0
1777996812,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16969059,0
1777996813,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17182931,0
1777996814,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17396885,0
1777996816,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17614281,0
1777996817,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17843643,0
1777996818,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18028088,0
1777996819,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18253896,0
1777996820,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18407542,0
1777996821,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18634107,0
1777996822,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18880184,0
1777996823,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19117266,0
1777996824,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19334799,0
1777996825,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19539707,0
1777996826,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19761264,0
1777996827,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19986735,0
1777996828,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20225362,0
1777996830,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20469194,0
1777996831,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20707469,0
1777996832,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20921707,0
1777996833,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21119616,0
1777996834,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21347800,0
1777996835,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21368467,0
1777996836,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21368467,0
1777996837,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21368467,0
1777996838,baseline_no_xdp,3,32768,0,0,0,0,0,0,0,32768,0,0,163981,0,0,21368467,0
1777996839,baseline_no_xdp,3,32768,0,0,0,0,0,0,0,32768,0,0,339629,0,0,21368467,0
1777996840,baseline_no_xdp,3,32768,0,0,0,0,0,0,0,32768,0,0,553911,0,0,21368467,0
1777996841,baseline_no_xdp,3,32768,0,0,0,0,0,0,0,32768,0,0,784498,0,0,21368467,0
1777996843,baseline_no_xdp,3,32768,0,0,0,0,0,0,0,32768,0,0,982432,0,0,21368467,0
1777996844,baseline_no_xdp,3,32768,0,0,0,0,0,0,0,32768,0,0,1196738,0,0,21368467,0
1777996845,baseline_no_xdp,3,32768,0,0,0,0,0,0,0,32768,0,0,1429858,0,0,21368467,0
1777996846,baseline_no_xdp,3,32768,0,0,0,0,0,0,0,32768,0,0,1643424,0,0,21368467,0
1777996847,baseline_no_xdp,3,32768,0,0,0,0,0,0,0,32768,0,0,1845612,0,0,21368467,0
1777996848,baseline_no_xdp,3,65536,0,0,0,0,0,0,0,65536,0,0,2031324,0,0,21368467,0
1777996849,baseline_no_xdp,3,65536,0,0,0,0,0,0,0,65536,0,0,2232713,0,0,21368467,0
1777996850,baseline_no_xdp,3,65536,0,0,0,0,0,0,0,65536,0,0,2442541,0,0,21368467,0
1777996851,baseline_no_xdp,3,65536,0,0,0,0,0,0,0,65536,0,0,2664298,0,0,21368467,0
1777996852,baseline_no_xdp,3,65536,0,0,0,0,0,0,0,65536,0,0,2866049,0,0,21368467,0
1777996853,baseline_no_xdp,3,65536,0,0,0,0,0,0,0,65536,0,0,3079904,0,0,21368467,0
1777996854,baseline_no_xdp,3,65536,0,0,0,0,0,0,0,65536,0,0,3303032,0,0,21368467,0
1777996855,baseline_no_xdp,3,65536,0,0,0,0,0,0,0,65536,0,0,3507712,0,0,21368467,0
1777996857,baseline_no_xdp,3,65536,0,0,0,0,0,0,0,65536,0,0,3716781,0,0,21368467,0
1777996858,baseline_no_xdp,3,98304,0,0,0,0,0,0,0,98304,0,0,3901306,0,0,21368467,0
1777996859,baseline_no_xdp,3,98304,0,0,0,0,0,0,0,98304,0,0,4141196,0,0,21368467,0
1777996860,baseline_no_xdp,3,98304,0,0,0,0,0,0,0,98304,0,0,4336794,0,0,21368467,0
1777996861,baseline_no_xdp,3,98304,0,0,0,0,0,0,0,98304,0,0,4531118,0,0,21368467,0
1777996862,baseline_no_xdp,3,98304,0,0,0,0,0,0,0,98304,0,0,4753491,0,0,21368467,0
1777996863,baseline_no_xdp,3,98304,0,0,0,0,0,0,0,98304,0,0,4985067,0,0,21368467,0
1777996864,baseline_no_xdp,3,98304,0,0,0,0,0,0,0,98304,0,0,5208248,0,0,21368467,0
1777996865,baseline_no_xdp,3,98304,0,0,0,0,0,0,0,98304,0,0,5427186,0,0,21368467,0
1777996866,baseline_no_xdp,3,98304,0,0,0,0,0,0,0,98304,0,0,5633366,0,0,21368467,0
1777996867,baseline_no_xdp,3,125651,0,0,0,0,0,0,0,125651,0,0,5807948,0,0,21368467,0
1777996868,baseline_no_xdp,3,131072,0,0,0,0,0,0,0,131072,0,0,6022971,0,0,21368467,0
1777996869,baseline_no_xdp,3,131072,0,0,0,0,0,0,0,131072,0,0,6236647,0,0,21368467,0
1777996871,baseline_no_xdp,3,131072,0,0,0,0,0,0,0,131072,0,0,6442836,0,0,21368467,0
1777996872,baseline_no_xdp,3,131072,0,0,0,0,0,0,0,131072,0,0,6665635,0,0,21368467,0
1777996873,baseline_no_xdp,3,131072,0,0,0,0,0,0,0,131072,0,0,6794501,0,0,21368467,0
1777996874,baseline_no_xdp,3,131072,0,0,0,0,0,0,0,131072,0,0,6794501,0,0,21368467,0
1777996875,baseline_no_xdp,3,131072,0,0,0,0,0,0,0,131072,0,0,6794501,0,0,21368467,0
1777996876,baseline_no_xdp,3,131072,0,0,0,0,0,0,0,131072,0,0,6892591,0,0,21368467,0
1777996877,baseline_no_xdp,3,131072,0,0,0,0,0,0,0,131072,0,0,7114494,0,0,21368467,0
1777996878,baseline_no_xdp,3,163840,0,0,0,0,0,0,0,163840,0,0,7306625,0,0,21368467,0
1777996879,baseline_no_xdp,3,163840,0,0,0,0,0,0,0,163840,0,0,7521748,0,0,21368467,0
1777996880,baseline_no_xdp,3,163840,0,0,0,0,0,0,0,163840,0,0,7718792,0,0,21368467,0
1777996881,baseline_no_xdp,3,163840,0,0,0,0,0,0,0,163840,0,0,7905004,0,0,21368467,0
1777996882,baseline_no_xdp,3,163840,0,0,0,0,0,0,0,163840,0,0,8133760,0,0,21368467,0
1777996884,baseline_no_xdp,3,163840,0,0,0,0,0,0,0,163840,0,0,8339234,0,0,21368467,0
1777996885,baseline_no_xdp,3,163840,0,0,0,0,0,0,0,163840,0,0,8565552,0,0,21368467,0
1777996886,baseline_no_xdp,3,163840,0,0,0,0,0,0,0,163840,0,0,8782438,0,0,21368467,0
1777996887,baseline_no_xdp,3,163840,0,0,0,0,0,0,0,163840,0,0,8978084,0,0,21368467,0
1777996888,baseline_no_xdp,3,196608,0,0,0,0,0,0,0,196608,0,0,9163730,0,0,21368467,0
1777996889,baseline_no_xdp,3,196608,0,0,0,0,0,0,0,196608,0,0,9383168,0,0,21368467,0
1777996890,baseline_no_xdp,3,196608,0,0,0,0,0,0,0,196608,0,0,9617033,0,0,21368467,0
1777996891,baseline_no_xdp,3,196608,0,0,0,0,0,0,0,196608,0,0,9836576,0,0,21368467,0
1777996892,baseline_no_xdp,3,196608,0,0,0,0,0,0,0,196608,0,0,10047162,0,0,21368467,0
1777996893,baseline_no_xdp,3,196608,0,0,0,0,0,0,0,196608,0,0,10272321,0,0,21368467,0
1777996894,baseline_no_xdp,3,196608,0,0,0,0,0,0,0,196608,0,0,10461469,0,0,21368467,0
1777996895,baseline_no_xdp,3,196608,0,0,0,0,0,0,0,196608,0,0,10689522,0,0,21368467,0
1777996896,baseline_no_xdp,3,196608,0,0,0,0,0,0,0,196608,0,0,10897964,0,0,21368467,0
